Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,b000g2nj,4,"Tuesday, April  9, 2013 00:32:24 UTC",-5.7169,-80.2397,4.2,36.20,20,"near the coast of northern Peru"
ci,11282066,0,"Tuesday, April  9, 2013 00:13:49 UTC",33.6188,-117.0878,1.3,17.50,11,"Southern California"
ci,11282058,0,"Tuesday, April  9, 2013 00:13:42 UTC",33.5708,-116.4057,1.2,15.60,28,"Southern California"
nn,00408828,1,"Monday, April  8, 2013 23:45:03 UTC",37.3521,-114.9634,2.7,10.30, 3,"Nevada"
nc,71968410,1,"Monday, April  8, 2013 23:39:20 UTC",38.8217,-122.8112,1.2,3.30,27,"Northern California"
ak,10690069,1,"Monday, April  8, 2013 23:17:06 UTC",64.9567,-147.4499,1.1,0.10,11,"Central Alaska"
ci,11282034,0,"Monday, April  8, 2013 23:11:39 UTC",33.7020,-115.4058,1.8,4.50,15,"Southern California"
nc,71968395,0,"Monday, April  8, 2013 23:10:27 UTC",38.8132,-122.8122,1.1,3.10,19,"Northern California"
ci,11282026,0,"Monday, April  8, 2013 23:09:13 UTC",33.2513,-115.5420,1.9,5.60,15,"Southern California"
nc,71968380,1,"Monday, April  8, 2013 22:42:07 UTC",36.6235,-121.2327,2.2,5.10,24,"Central California"
ci,11282018,0,"Monday, April  8, 2013 22:34:59 UTC",33.5038,-116.4560,1.3,4.90,32,"Southern California"
nc,71968375,0,"Monday, April  8, 2013 22:34:01 UTC",37.9063,-122.2838,1.8,4.40,19,"San Francisco Bay area, California"
ci,11282002,0,"Monday, April  8, 2013 22:29:07 UTC",33.5087,-116.4603,1.4,8.00,44,"Southern California"
ak,10690044,1,"Monday, April  8, 2013 22:07:06 UTC",61.4878,-149.8445,2.2,31.50,27,"Southern Alaska"
uw,60515857,1,"Monday, April  8, 2013 21:56:53 UTC",45.7895,-119.8632,1.8,0.00, 7,"Oregon"
ci,11281986,0,"Monday, April  8, 2013 21:36:21 UTC",34.2638,-118.4967,1.9,7.70,25,"Greater Los Angeles area, California"
us,b000g2i6,9,"Monday, April  8, 2013 21:22:03 UTC",12.6685,-90.6762,4.3,61.20,49,"off the coast of Guatemala"
uw,60515822,1,"Monday, April  8, 2013 21:13:16 UTC",49.4587,-120.5418,2.3,0.00,11,"British Columbia, Canada"
ak,10690017,1,"Monday, April  8, 2013 21:04:24 UTC",64.8796,-149.2347,2.5,23.00,13,"Central Alaska"
ak,10690007,1,"Monday, April  8, 2013 20:36:04 UTC",64.7292,-150.7637,1.6,4.20, 8,"Central Alaska"
ci,11281962,0,"Monday, April  8, 2013 20:17:13 UTC",33.4942,-116.4402,1.5,4.90,42,"Southern California"
uu,60018437,2,"Monday, April  8, 2013 19:59:53 UTC",44.2377,-110.7992,1.4,5.50,10,"Yellowstone National Park, Wyoming"
ci,11281946,0,"Monday, April  8, 2013 19:46:16 UTC",34.6250,-117.0963,1.8,0.10,34,"Southern California"
ci,11281938,0,"Monday, April  8, 2013 19:39:36 UTC",35.6368,-118.4223,1.7,10.20,13,"Central California"
ak,10689955,1,"Monday, April  8, 2013 19:25:05 UTC",59.8442,-153.0880,2.8,101.00,18,"Southern Alaska"
nc,71968340,1,"Monday, April  8, 2013 19:18:25 UTC",38.8258,-122.8520,1.5,2.30,28,"Northern California"
ci,11281914,0,"Monday, April  8, 2013 18:56:34 UTC",34.1098,-117.1920,1.5,5.20,19,"Greater Los Angeles area, California"
us,b000g2b9,9,"Monday, April  8, 2013 18:53:43 UTC",-7.1508,106.0700,5.6,46.70,107,"Java, Indonesia"
ak,10689931,1,"Monday, April  8, 2013 18:45:05 UTC",64.2579,-149.9541,1.2,22.90, 8,"Central Alaska"
nn,00408752,1,"Monday, April  8, 2013 18:18:04 UTC",37.3854,-114.9607,3.4,12.00, 5,"Nevada"
uw,60515717,3,"Monday, April  8, 2013 17:35:37 UTC",47.8830,-121.6567,1.0,7.70, 7,"Washington"
nc,71968305,0,"Monday, April  8, 2013 17:32:06 UTC",38.8393,-122.8310,1.4,2.30,22,"Northern California"
nc,71968300,1,"Monday, April  8, 2013 17:28:16 UTC",38.7583,-122.7215,1.7,1.10,22,"Northern California"
ak,10689898,1,"Monday, April  8, 2013 17:24:28 UTC",63.2192,-150.4573,1.5,97.00,15,"Central Alaska"
ak,10689880,1,"Monday, April  8, 2013 16:47:48 UTC",63.7580,-148.8242,1.4,195.40, 6,"Central Alaska"
ak,10689868,1,"Monday, April  8, 2013 15:48:53 UTC",61.5850,-146.6003,1.8,18.50,18,"Southern Alaska"
us,2013ntah,2,"Monday, April  8, 2013 15:05:19 UTC",51.3542,156.7225,4.5,126.50,64,"Kamchatka Peninsula, Russia"
pr,13098002,0,"Monday, April  8, 2013 14:46:42 UTC",19.4368,-64.9085,3.3,81.00, 3,"Virgin Islands region"
ak,10689860,2,"Monday, April  8, 2013 14:36:36 UTC",52.1584,-174.2734,3.8,187.80,36,"Andreanof Islands, Aleutian Islands, Alaska"
ci,11281850,3,"Monday, April  8, 2013 14:22:51 UTC",34.7100,-116.2900,2.9,2.50,32,"Southern California"
nc,71968250,0,"Monday, April  8, 2013 14:20:39 UTC",37.4598,-121.7747,1.2,6.60, 8,"San Francisco Bay area, California"
uu,60018402,2,"Monday, April  8, 2013 14:16:16 UTC",39.4438,-111.2133,1.2,1.70,10,"Utah"
ak,10689855,1,"Monday, April  8, 2013 14:04:19 UTC",59.4125,-152.3019,1.8,29.60, 9,"Southern Alaska"
nc,71968245,1,"Monday, April  8, 2013 13:46:23 UTC",38.8372,-122.7742,1.5,2.40,30,"Northern California"
nc,71968235,0,"Monday, April  8, 2013 13:25:16 UTC",38.8265,-122.8053,1.0,3.10,21,"Northern California"
ci,11281842,0,"Monday, April  8, 2013 13:22:21 UTC",35.8842,-118.3500,2.3,1.70,31,"Central California"
ci,11281834,0,"Monday, April  8, 2013 13:15:44 UTC",33.1765,-115.7257,2.1,24.90,14,"Southern California"
ci,11281826,0,"Monday, April  8, 2013 12:58:47 UTC",33.6438,-116.8385,1.1,20.90,26,"Southern California"
ak,10689834,1,"Monday, April  8, 2013 12:39:44 UTC",59.2560,-152.6284,3.3,86.00,72,"Southern Alaska"
nc,71968225,1,"Monday, April  8, 2013 12:34:45 UTC",38.8218,-122.8057,1.1,3.10,22,"Northern California"
nc,71968210,0,"Monday, April  8, 2013 12:10:15 UTC",38.7897,-122.7623,1.0,1.60,13,"Northern California"
ci,11281810,0,"Monday, April  8, 2013 12:04:54 UTC",33.9580,-116.2655,1.4,9.50,21,"Southern California"
ak,10689818,1,"Monday, April  8, 2013 12:02:02 UTC",63.3666,-151.4459,1.3,14.20, 8,"Central Alaska"
ak,10689812,2,"Monday, April  8, 2013 11:57:21 UTC",63.4070,-151.3920,3.5,10.90,68,"Central Alaska"
ak,10689811,1,"Monday, April  8, 2013 11:55:46 UTC",61.4346,-149.6503,1.4,30.00, 8,"Southern Alaska"
ak,10689810,2,"Monday, April  8, 2013 11:44:18 UTC",57.3179,-155.6451,2.6,74.90,28,"Alaska Peninsula"
ak,10689807,1,"Monday, April  8, 2013 11:42:32 UTC",63.2138,-150.3727,1.6,107.60,17,"Central Alaska"
ak,10689800,1,"Monday, April  8, 2013 11:29:02 UTC",61.4566,-149.7507,1.7,32.30,12,"Southern Alaska"
ak,10689799,1,"Monday, April  8, 2013 11:26:26 UTC",63.4526,-147.7364,1.1,33.60, 5,"Central Alaska"
uw,60515647,1,"Monday, April  8, 2013 11:19:18 UTC",43.7445,-121.2432,1.0,0.70, 9,"Newberry Caldera area, Oregon"
ci,11281794,0,"Monday, April  8, 2013 11:18:07 UTC",33.5150,-116.4385,1.2,11.50,44,"Southern California"
ak,10689791,2,"Monday, April  8, 2013 11:12:14 UTC",61.4876,-149.9165,3.3,36.50,75,"Southern Alaska"
mb,28777,1,"Monday, April  8, 2013 10:52:49 UTC",46.5533,-112.4768,1.6,0.00,23,"western Montana"
ak,10689786,2,"Monday, April  8, 2013 10:45:10 UTC",51.3364,-178.1145,2.6,15.00,22,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71968195,0,"Monday, April  8, 2013 10:45:06 UTC",38.7577,-122.7000,1.1,0.10, 8,"Northern California"
ci,11281762,0,"Monday, April  8, 2013 09:55:19 UTC",33.0222,-115.9657,2.0,22.20,28,"Southern California"
ci,11281746,0,"Monday, April  8, 2013 09:27:34 UTC",33.6428,-116.7582,1.1,13.20,44,"Southern California"
nc,71968175,1,"Monday, April  8, 2013 09:22:42 UTC",38.8072,-122.8108,1.5,3.30,28,"Northern California"
ak,10689773,1,"Monday, April  8, 2013 09:21:39 UTC",62.4439,-149.8966,2.0,35.80,19,"Central Alaska"
ci,11281738,0,"Monday, April  8, 2013 09:20:42 UTC",33.8027,-116.1008,1.6,1.70,64,"Southern California"
nc,71968170,1,"Monday, April  8, 2013 09:18:47 UTC",38.8065,-122.8132,1.4,3.70,25,"Northern California"
hv,60487251,1,"Monday, April  8, 2013 09:16:39 UTC",19.1778,-155.4578,1.7,1.50,27,"Island of Hawaii, Hawaii"
hv,60487241,2,"Monday, April  8, 2013 09:14:08 UTC",19.1900,-155.4612,2.2,6.30,36,"Island of Hawaii, Hawaii"
ak,10689764,1,"Monday, April  8, 2013 08:51:39 UTC",60.3368,-153.0395,2.9,112.80,17,"Southern Alaska"
ak,10689763,1,"Monday, April  8, 2013 08:51:20 UTC",63.4362,-147.7063,1.2,12.30, 6,"Central Alaska"
us,b000g1zd,5,"Monday, April  8, 2013 08:50:09 UTC",-30.1020,-71.2130,4.8,69.90, 0,"Coquimbo, Chile"
ci,11281730,0,"Monday, April  8, 2013 08:46:00 UTC",36.4047,-117.8493,2.1,7.70,35,"Central California"
ci,11281714,0,"Monday, April  8, 2013 08:10:10 UTC",33.8997,-117.7923,1.4,8.60,29,"Greater Los Angeles area, California"
hv,60487231,2,"Monday, April  8, 2013 08:05:14 UTC",19.2290,-155.5660,2.5,0.00,39,"Island of Hawaii, Hawaii"
ak,10689753,1,"Monday, April  8, 2013 08:00:52 UTC",64.1583,-150.1379,1.9,2.90,19,"Central Alaska"
ak,10689749,1,"Monday, April  8, 2013 07:30:29 UTC",65.1887,-149.2355,1.2,9.10, 9,"northern Alaska"
nn,00408713,1,"Monday, April  8, 2013 07:11:56 UTC",37.3099,-114.7626,2.6,0.00, 4,"Nevada"
ak,10689744,1,"Monday, April  8, 2013 07:06:26 UTC",63.2246,-144.7438,1.2,16.30, 5,"Central Alaska"
ci,11281706,4,"Monday, April  8, 2013 06:59:10 UTC",36.4042,-117.8413,2.9,2.60,35,"Central California"
ci,11281698,0,"Monday, April  8, 2013 06:41:11 UTC",33.3148,-116.3895,1.1,6.10,42,"Southern California"
us,b000g1xu,8,"Monday, April  8, 2013 06:05:30 UTC",20.6182,144.7832,4.9,156.80,97,"Maug Islands region, Northern Mariana Islands"
nc,71968115,5,"Monday, April  8, 2013 05:52:57 UTC",38.8360,-122.8765,2.0,3.30,57,"Northern California"
ci,11281666,0,"Monday, April  8, 2013 05:49:29 UTC",33.5100,-116.4595,1.3,8.50,45,"Southern California"
ak,10689723,1,"Monday, April  8, 2013 05:05:41 UTC",66.2653,-148.8944,1.8,9.80,10,"northern Alaska"
ak,10689722,1,"Monday, April  8, 2013 05:01:48 UTC",61.5366,-146.4682,1.6,19.90,10,"Southern Alaska"
nc,71968085,1,"Monday, April  8, 2013 04:43:27 UTC",38.8275,-122.8253,1.9,2.60,29,"Northern California"
ak,10689715,1,"Monday, April  8, 2013 04:13:28 UTC",61.4230,-147.4673,1.6,128.30, 7,"Southern Alaska"
ak,10689714,1,"Monday, April  8, 2013 04:01:59 UTC",61.8971,-150.4852,1.7,26.50,16,"Southern Alaska"
ak,10689708,1,"Monday, April  8, 2013 03:51:50 UTC",61.5587,-146.4034,2.2,21.70,26,"Southern Alaska"
ak,10689705,1,"Monday, April  8, 2013 03:45:17 UTC",63.4697,-148.6478,1.2,5.70,11,"Central Alaska"
ak,10689703,1,"Monday, April  8, 2013 03:43:50 UTC",63.4868,-148.6539,1.3,0.00,13,"Central Alaska"
ak,10689697,1,"Monday, April  8, 2013 03:24:11 UTC",59.4934,-151.9217,2.5,78.70,22,"Kenai Peninsula, Alaska"
ak,10689698,2,"Monday, April  8, 2013 03:22:57 UTC",51.4675,-176.1822,2.6,24.80,13,"Andreanof Islands, Aleutian Islands, Alaska"
ci,11281658,0,"Monday, April  8, 2013 03:01:39 UTC",33.2965,-116.7595,1.2,15.30,61,"Southern California"
nc,71968055,0,"Monday, April  8, 2013 02:40:58 UTC",38.8158,-122.8170,1.1,2.50,22,"Northern California"
ci,11281626,0,"Monday, April  8, 2013 02:20:12 UTC",33.6612,-117.0965,1.2,16.60,52,"Southern California"
ci,11281602,0,"Monday, April  8, 2013 01:16:48 UTC",33.1473,-116.4135,1.3,11.90,42,"Southern California"
ak,10689607,1,"Monday, April  8, 2013 00:57:01 UTC",59.9951,-151.0038,1.8,55.80, 9,"Kenai Peninsula, Alaska"
nn,00408697,1,"Monday, April  8, 2013 00:49:20 UTC",38.6932,-118.6030,1.3,5.10, 5,"Nevada"
ak,10689600,1,"Monday, April  8, 2013 00:40:52 UTC",62.2651,-149.2879,1.8,27.90,22,"Central Alaska"
ak,10689598,1,"Monday, April  8, 2013 00:39:11 UTC",61.8343,-150.2122,2.0,35.50,20,"Southern Alaska"
ak,10689521,1,"Monday, April  8, 2013 00:35:27 UTC",60.0227,-151.0322,2.4,50.90,20,"Kenai Peninsula, Alaska"
pr,13098001,0,"Monday, April  8, 2013 00:34:27 UTC",18.0000,-66.4653,1.9,10.00,12,"Puerto Rico"
pr,13098000,0,"Monday, April  8, 2013 00:19:19 UTC",19.1445,-67.7490,3.2,113.00,11,"Puerto Rico region"
nc,71968040,3,"Monday, April  8, 2013 00:11:40 UTC",36.5613,-121.0752,2.1,6.80,44,"Central California"
us,b000g1ve,5,"Monday, April  8, 2013 00:08:48 UTC",12.0794,-87.9958,4.3,35.10,30,"near the coast of Nicaragua"
ci,11281586,0,"Monday, April  8, 2013 00:04:24 UTC",34.7180,-116.2902,1.8,5.00,19,"Southern California"
ak,10689507,1,"Sunday, April  7, 2013 23:57:19 UTC",63.2885,-150.3334,1.3,0.10, 6,"Central Alaska"
ci,11281578,0,"Sunday, April  7, 2013 23:54:36 UTC",34.7170,-116.2900,2.4,1.60,46,"Southern California"
ci,11281570,0,"Sunday, April  7, 2013 23:54:29 UTC",33.7405,-116.8952,2.0,11.80,30,"Southern California"
ci,11281562,0,"Sunday, April  7, 2013 23:49:32 UTC",34.7178,-116.2897,1.8,1.40,28,"Southern California"
us,b000g1uq,8,"Sunday, April  7, 2013 23:32:38 UTC",-29.4468,-68.0468,4.7,101.50,35,"La Rioja, Argentina"
nc,71968015,0,"Sunday, April  7, 2013 23:18:24 UTC",38.8193,-122.8135,1.0,3.10,21,"Northern California"
nc,71968010,3,"Sunday, April  7, 2013 23:14:38 UTC",38.8263,-123.6078,2.7,4.50,52,"Northern California"
ci,11281514,0,"Sunday, April  7, 2013 23:04:24 UTC",35.8843,-118.3537,1.6,4.80,16,"Central California"
ci,11281506,0,"Sunday, April  7, 2013 23:03:13 UTC",33.8078,-116.0987,1.2,2.70,33,"Southern California"
nc,71968000,0,"Sunday, April  7, 2013 22:46:54 UTC",37.5168,-118.8698,1.2,11.30, 9,"Central California"
ci,11281498,0,"Sunday, April  7, 2013 22:26:03 UTC",33.8068,-118.0758,1.9,19.80,18,"Greater Los Angeles area, California"
ak,10689484,1,"Sunday, April  7, 2013 22:22:59 UTC",63.7096,-149.6759,2.2,128.70,28,"Central Alaska"
ak,10689485,1,"Sunday, April  7, 2013 22:21:51 UTC",59.9682,-152.9867,1.4,7.00, 7,"Southern Alaska"
ak,10689481,1,"Sunday, April  7, 2013 22:18:08 UTC",65.4265,-144.7090,1.9,0.30,13,"northern Alaska"
ak,10689479,1,"Sunday, April  7, 2013 22:17:17 UTC",61.5005,-146.1251,1.9,40.70,13,"Southern Alaska"
pr,13097003,0,"Sunday, April  7, 2013 22:04:39 UTC",19.5715,-68.9682,3.8,35.00,15,"Dominican Republic region"
ci,11281482,0,"Sunday, April  7, 2013 21:43:26 UTC",34.7128,-116.2870,1.7,0.00,31,"Southern California"
ak,10689473,1,"Sunday, April  7, 2013 21:36:12 UTC",61.7362,-149.4672,1.6,36.10,14,"Southern Alaska"
ci,11281474,0,"Sunday, April  7, 2013 21:29:49 UTC",35.4033,-117.2912,1.4,9.70,10,"Southern California"
ci,11281466,0,"Sunday, April  7, 2013 21:22:52 UTC",33.6432,-116.7542,1.3,14.40,57,"Southern California"
ak,10689465,1,"Sunday, April  7, 2013 21:21:15 UTC",61.4886,-146.2832,2.6,22.20,34,"Southern Alaska"
ci,11281458,0,"Sunday, April  7, 2013 21:14:02 UTC",34.7143,-116.2895,1.5,1.50,23,"Southern California"
ci,11281450,0,"Sunday, April  7, 2013 20:59:14 UTC",33.1203,-117.4143,1.8,19.80,11,"Gulf of Santa Catalina, California"
nc,71967940,0,"Sunday, April  7, 2013 20:53:00 UTC",38.8227,-122.8235,1.1,2.70,23,"Northern California"
ci,11281434,4,"Sunday, April  7, 2013 20:45:18 UTC",34.7115,-116.2870,3.2,1.70,42,"Southern California"
nc,71967925,1,"Sunday, April  7, 2013 20:44:44 UTC",36.5468,-121.1315,1.9,8.80,24,"Central California"
ak,10689454,1,"Sunday, April  7, 2013 20:41:06 UTC",61.4040,-147.1992,1.5,21.00,10,"Southern Alaska"
ci,11281426,0,"Sunday, April  7, 2013 20:36:01 UTC",34.4015,-117.2907,1.3,35.90,20,"Southern California"
ci,11281418,0,"Sunday, April  7, 2013 20:14:47 UTC",33.6127,-116.2425,1.1,0.70,17,"Southern California"
ak,10689445,1,"Sunday, April  7, 2013 20:14:46 UTC",65.7037,-147.7083,1.8,9.70,12,"northern Alaska"
ak,10689442,1,"Sunday, April  7, 2013 19:59:26 UTC",63.0688,-151.4817,1.3,3.00, 8,"Central Alaska"
nc,71967885,3,"Sunday, April  7, 2013 19:53:11 UTC",37.6247,-118.8570,2.0,5.40,43,"Long Valley area, California"
se,040713a,B,"Sunday, April  7, 2013 19:21:12 UTC",33.8650,-82.4575,2.5,3.50,16,"Georgia, USA"
ci,11281378,0,"Sunday, April  7, 2013 19:20:01 UTC",33.8035,-116.0938,1.1,3.30,36,"Southern California"
uw,60515547,1,"Sunday, April  7, 2013 19:18:52 UTC",47.3462,-122.7527,1.7,28.50,23,"Puget Sound region, Washington"
ci,11281370,4,"Sunday, April  7, 2013 19:14:02 UTC",33.8023,-116.0932,3.5,3.80,96,"Southern California"
ci,11281346,0,"Sunday, April  7, 2013 19:08:36 UTC",34.0470,-116.3213,1.0,7.30,19,"Southern California"
nc,71967870,0,"Sunday, April  7, 2013 19:06:07 UTC",36.5605,-121.0730,1.6,6.50,14,"Central California"
uu,60018352,2,"Sunday, April  7, 2013 18:57:00 UTC",44.2343,-110.7718,1.9,4.00, 9,"Yellowstone National Park, Wyoming"
ci,11281338,0,"Sunday, April  7, 2013 18:55:42 UTC",35.4050,-118.2607,1.7,6.00, 9,"Central California"
nc,71967850,0,"Sunday, April  7, 2013 18:41:52 UTC",37.3842,-118.3913,1.8,6.70,11,"Central California"
uu,60018342,2,"Sunday, April  7, 2013 18:40:32 UTC",44.2455,-110.8003,1.2,5.10, 9,"Yellowstone National Park, Wyoming"
uu,60018337,3,"Sunday, April  7, 2013 18:28:07 UTC",44.2738,-110.8555,1.2,7.70, 5,"Yellowstone National Park, Wyoming"
nc,71967845,0,"Sunday, April  7, 2013 18:15:40 UTC",37.6242,-118.8540,1.7,5.20,21,"Long Valley area, California"
uu,60018332,2,"Sunday, April  7, 2013 18:14:01 UTC",44.2358,-110.7865,1.3,4.40,10,"Yellowstone National Park, Wyoming"
us,b000g1ps,5,"Sunday, April  7, 2013 18:13:09 UTC",-2.1893,68.2049,4.6,10.00,17,"Carlsberg Ridge"
ak,10689416,1,"Sunday, April  7, 2013 18:12:54 UTC",63.0627,-151.4337,1.4,7.00, 9,"Central Alaska"
nc,71967840,0,"Sunday, April  7, 2013 18:07:45 UTC",38.8173,-122.8258,1.1,2.90,21,"Northern California"
ak,10689413,1,"Sunday, April  7, 2013 18:04:26 UTC",62.4529,-148.1507,1.3,37.00, 7,"Central Alaska"
nc,71967835,0,"Sunday, April  7, 2013 18:04:09 UTC",38.8393,-122.8267,1.5,2.30,23,"Northern California"
ak,10689406,1,"Sunday, April  7, 2013 18:00:00 UTC",63.1112,-151.4455,2.7,3.80,27,"Central Alaska"
ci,11281330,0,"Sunday, April  7, 2013 17:52:40 UTC",33.3197,-116.3967,1.3,0.20,19,"Southern California"
us,b000g1pg,4,"Sunday, April  7, 2013 17:43:52 UTC",21.2497,143.9975,4.7,92.80,26,"Mariana Islands region"
nc,71967820,0,"Sunday, April  7, 2013 17:43:51 UTC",38.7512,-122.6797,1.7,15.10, 6,"Northern California"
ak,10689396,1,"Sunday, April  7, 2013 17:32:13 UTC",62.0096,-150.1492,1.9,73.30,13,"Central Alaska"
ci,11281322,0,"Sunday, April  7, 2013 17:20:26 UTC",33.4048,-116.7615,1.6,20.90,11,"Southern California"
ci,11281314,0,"Sunday, April  7, 2013 17:03:03 UTC",33.2187,-116.0602,1.5,10.70,11,"Southern California"
ci,11281306,0,"Sunday, April  7, 2013 17:00:48 UTC",33.6245,-117.5318,1.6,0.10,13,"Southern California"
ci,11281298,0,"Sunday, April  7, 2013 16:49:42 UTC",33.9385,-117.0613,1.1,0.10,11,"Southern California"
ak,10689373,1,"Sunday, April  7, 2013 16:47:11 UTC",63.8686,-145.3497,1.2,2.30, 5,"Central Alaska"
us,2013nsas,8,"Sunday, April  7, 2013 16:43:37 UTC",-21.0472,-178.5623,4.6,547.30,79,"Fiji region"
ci,11281290,0,"Sunday, April  7, 2013 16:04:07 UTC",34.6447,-116.6582,2.0,3.60,66,"Southern California"
